<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.20	1.09539	1.09898	1.09335	1.09706	50453	0	0
2023.04.21	1.09680	1.09938	1.09381	1.09894	49623	0	0
2023.04.24	1.09912	1.10502	1.09660	1.10463	53926	0	0
2023.04.25	1.10452	1.10672	1.09642	1.09739	49967	0	0
2023.04.26	1.09715	1.10954	1.09664	1.10390	59751	0	0
2023.04.27	1.10399	1.10635	1.09922	1.10289	52837	0	0
2023.04.28	1.10264	1.10451	1.09625	1.10165	65525	0	0
2023.05.01	1.10222	1.10356	1.09643	1.09764	47045	0	0
2023.05.02	1.09718	1.10080	1.09420	1.09992	55253	0	0
2023.05.03	1.09972	1.10920	1.09966	1.10623	58026	0	0
2023.05.04	1.10591	1.10917	1.09863	1.10122	69037	0	0
2023.05.05	1.10075	1.10478	1.09668	1.10185	51199	0	0
2023.05.08	1.10204	1.10537	1.10002	1.10040	41225	0	0
2023.05.09	1.10038	1.10050	1.09412	1.09615	44647	0	0
2023.05.10	1.09600	1.10070	1.09415	1.09824	49391	0	0
2023.05.11	1.09813	1.09981	1.09002	1.09157	53339	0	0
2023.05.12	1.09154	1.09356	1.08480	1.08496	45909	0	0
2023.05.15	1.08562	1.08909	1.08456	1.08745	40056	0	0
2023.05.16	1.08735	1.09047	1.08550	1.08627	45168	0	0
2023.05.17	1.08605	1.08736	1.08102	1.08387	46953	0	0
2023.05.18	1.08391	1.08481	1.07626	1.07700	44183	0	0
2023.05.19	1.07690	1.08288	1.07599	1.08059	51586	0	0
2023.05.22	1.08046	1.08314	1.07955	1.08122	47336	0	0
2023.05.23	1.08108	1.08206	1.07603	1.07706	48939	0	0
2023.05.24	1.07693	1.08012	1.07482	1.07494	53259	0	0
2023.05.25	1.07489	1.07568	1.07073	1.07252	51755	0	0
2023.05.26	1.07241	1.07588	1.07018	1.07251	48235	0	0
2023.05.29	1.07158	1.07435	1.07056	1.07090	22918	0	0
2023.05.30	1.07070	1.07466	1.06725	1.07340	50935	0	0
2023.05.31	1.07341	1.07358	1.06352	1.06883	54783	0	0
2023.06.01	1.06897	1.07685	1.06618	1.07624	52539	0	0
2023.06.02	1.07618	1.07790	1.07054	1.07073	47085	0	0
2023.06.05	1.07110	1.07223	1.06746	1.07122	42971	0	0
2023.06.06	1.07118	1.07328	1.06670	1.06924	42634	0	0
2023.06.07	1.06923	1.07397	1.06683	1.06990	44152	0	0
2023.06.08	1.06974	1.07871	1.06930	1.07832	45178	0	0
2023.06.09	1.07805	1.07852	1.07430	1.07491	40743	0	0
2023.06.12	1.07462	1.07901	1.07331	1.07578	39847	0	0
2023.06.13	1.07545	1.08236	1.07529	1.07930	50304	0	0
2023.06.14	1.07934	1.08641	1.07741	1.08310	51095	0	0
2023.06.15	1.08258	1.09527	1.08038	1.09456	52610	0	0
2023.06.16	1.09444	1.09708	1.09182	1.09421	48489	0	0
2023.06.19	1.09399	1.09462	1.09072	1.09215	35532	0	0
2023.06.20	1.09214	1.09462	1.08922	1.09180	49881	0	0
2023.06.21	1.09172	1.09908	1.09058	1.09862	53252	0	0
2023.06.22	1.09859	1.10123	1.09486	1.09559	51602	0	0
2023.06.23	1.09556	1.09587	1.08446	1.08954	54708	0	0
2023.06.26	1.09050	1.09202	1.08876	1.09053	44273	0	0
2023.06.27	1.09057	1.09768	1.09022	1.09609	50860	0	0
2023.06.28	1.09601	1.09627	1.08970	1.09130	50718	0	0
2023.06.29	1.09128	1.09413	1.08602	1.08642	52898	0	0
2023.06.30	1.08651	1.09318	1.08354	1.09098	51919	0	0
2023.07.03	1.09105	1.09337	1.08703	1.09139	44010	0	0
2023.07.04	1.09105	1.09164	1.08768	1.08793	28994	0	0
2023.07.05	1.08789	1.09080	1.08510	1.08540	45709	0	0
2023.07.06	1.08536	1.09006	1.08334	1.08922	58808	0	0
2023.07.07	1.08835	1.09733	1.08671	1.09681	54405	0	0
2023.07.10	1.09571	1.10013	1.09436	1.10011	48513	0	0
2023.07.11	1.10008	1.10271	1.09769	1.10086	47593	0	0
2023.07.12	1.10072	1.11403	1.10013	1.11315	58823	0	0
2023.07.13	1.11244	1.12279	1.11244	1.12263	57131	0	0
2023.07.14	1.12260	1.12448	1.12042	1.12253	56976	0	0
2023.07.17	1.12292	1.12489	1.12033	1.12381	45506	0	0
2023.07.18	1.12305	1.12757	1.12089	1.12279	60383	0	0
2023.07.19	1.12281	1.12401	1.11744	1.12026	59536	0	0
2023.07.20	1.11979	1.12292	1.11185	1.11296	56060	0	0
2023.07.21	1.11290	1.11449	1.11078	1.11254	51563	0	0
2023.07.24	1.11230	1.11469	1.10602	1.10648	56542	0	0
2023.07.25	1.10637	1.10870	1.10208	1.10555	48575	0	0
2023.07.26	1.10491	1.11068	1.10377	1.10858	60348	0	0
2023.07.27	1.10850	1.11498	1.09659	1.09768	72516	0	0
2023.07.28	1.09763	1.10474	1.09435	1.10162	74813	0	0
2023.07.31	1.10204	1.10458	1.09936	1.09969	58291	0	0
2023.08.01	1.09965	1.10030	1.09524	1.09841	53496	0	0
2023.08.02	1.09841	1.10191	1.09181	1.09384	66829	0	0
2023.08.03	1.09376	1.09629	1.09123	1.09492	65662	0	0
2023.08.04	1.09485	1.10418	1.09350	1.10099	62650	0	0
2023.08.07	1.10100	1.10167	1.09654	1.10032	46949	0	0
2023.08.08	1.10024	1.10112	1.09291	1.09564	54197	0	0
2023.08.09	1.09547	1.09954	1.09497	1.09737	49271	0	0
2023.08.10	1.09735	1.10650	1.09674	1.09808	59424	0	0
2023.08.11	1.09799	1.10050	1.09431	1.09466	52391	0	0
2023.08.14	1.09497	1.09602	1.08748	1.09066	57885	0	0
2023.08.15	1.09048	1.09524	1.08967	1.09049	61884	0	0
2023.08.16	1.09033	1.09346	1.08716	1.08794	61764	0	0
2023.08.17	1.08777	1.09184	1.08564	1.08727	61322	0	0
2023.08.18	1.08712	1.08938	1.08450	1.08688	55506	0	0
2023.08.21	1.08653	1.09137	1.08634	1.08955	52012	0	0
2023.08.22	1.08951	1.09304	1.08330	1.08459	51302	0	0
2023.08.23	1.08451	1.08714	1.08026	1.08636	56008	0	0
2023.08.24	1.08626	1.08766	1.08051	1.08105	50932	0	0
2023.08.25	1.08103	1.08418	1.07658	1.07941	57514	0	0
2023.08.28	1.07959	1.08221	1.07934	1.08192	45436	0	0
2023.08.29	1.08187	1.08920	1.07824	1.08791	54121	0	0
2023.08.30	1.08791	1.09454	1.08551	1.09232	56030	0	0
2023.08.31	1.09226	1.09395	1.08351	1.08438	52868	0	0
2023.09.01	1.08428	1.08820	1.07722	1.07735	55083	0	0
2023.09.04	1.07753	1.08089	1.07712	1.07965	29273	0	0
2023.09.05	1.07936	1.07984	1.07064	1.07220	50135	0	0
2023.09.06	1.07221	1.07489	1.07024	1.07260	51756	0	0
2023.09.07	1.07263	1.07318	1.06862	1.06958	45696	0	0
2023.09.08	1.06966	1.07437	1.06941	1.07005	46525	0	0
2023.09.11	1.07146	1.07594	1.07081	1.07501	50768	0	0
2023.09.12	1.07499	1.07685	1.07056	1.07548	44395	0	0
2023.09.13	1.07539	1.07649	1.07112	1.07294	52979	0	0
2023.09.14	1.07291	1.07520	1.06319	1.06443	55825	0	0
2023.09.15	1.06423	1.06877	1.06329	1.06611	48577	0	0
2023.09.18	1.06566	1.06986	1.06548	1.06923	38717	0	0
2023.09.19	1.06912	1.07179	1.06752	1.06793	40701	0	0
2023.09.20	1.06776	1.07368	1.06502	1.06605	49970	0	0
2023.09.21	1.06600	1.06736	1.06167	1.06612	54780	0	0
2023.09.22	1.06585	1.06718	1.06149	1.06459	49037	0	0
2023.09.25	1.06430	1.06557	1.05755	1.05921	44665	0	0
2023.09.26	1.05931	1.06090	1.05622	1.05719	46167	0	0
2023.09.27	1.05717	1.05741	1.04881	1.05031	56386	0	0
2023.09.28	1.05009	1.05788	1.04912	1.05661	56417	0	0
2023.09.29	1.05645	1.06170	1.05550	1.05732	55128	0	0
2023.10.02	1.05665	1.05919	1.04775	1.04775	51386	0	0
2023.10.03	1.04772	1.04936	1.04483	1.04662	58076	0	0
2023.10.04	1.04666	1.05322	1.04514	1.05039	57131	0	0
2023.10.05	1.05035	1.05518	1.05001	1.05509	54929	0	0
2023.10.06	1.05418	1.05999	1.04826	1.05845	60947	0	0
2023.10.09	1.05501	1.05744	1.05194	1.05665	52709	0	0
2023.10.10	1.05658	1.06198	1.05544	1.06050	60076	0	0
2023.10.11	1.06051	1.06347	1.05818	1.06191	56383	0	0
2023.10.12	1.06194	1.06399	1.05258	1.05282	53275	0	0
2023.10.13	1.05277	1.05586	1.04955	1.05089	56197	0	0
2023.10.16	1.05054	1.05627	1.05031	1.05594	47236	0	0
2023.10.17	1.05599	1.05949	1.05329	1.05762	50613	0	0
2023.10.18	1.05766	1.05942	1.05232	1.05364	53755	0	0
2023.10.19	1.05357	1.06167	1.05282	1.05821	63006	0	0
2023.10.20	1.05819	1.06038	1.05650	1.05948	51059	0	0
2023.10.23	1.05949	1.06778	1.05715	1.06684	47772	0	0
2023.10.24	1.06686	1.06942	1.05830	1.05909	51220	0	0
2023.10.25	1.05894	1.06067	1.05657	1.05661	46912	0	0
2023.10.26	1.05662	1.05692	1.05222	1.05629	53562	0	0
2023.10.27	1.05620	1.05970	1.05354	1.05659	46540	0	0
2023.10.30	1.05642	1.06252	1.05471	1.06154	43278	0	0
2023.10.31	1.06147	1.06750	1.05575	1.05756	53944	0	0
2023.11.01	1.05723	1.05808	1.05168	1.05700	56123	0	0
2023.11.02	1.05696	1.06677	1.05618	1.06224	52425	0	0
2023.11.03	1.06203	1.07468	1.06126	1.07266	52619	0	0
2023.11.06	1.07234	1.07564	1.07164	1.07172	41271	0	0
2023.11.07	1.07172	1.07224	1.06643	1.06996	46210	0	0
2023.11.08	1.06992	1.07162	1.06594	1.07088	44960	0	0
2023.11.09	1.07071	1.07254	1.06602	1.06683	51596	0	0
2023.11.10	1.06661	1.06928	1.06563	1.06846	43973	0	0
2023.11.13	1.06828	1.07061	1.06651	1.06988	37842	0	0
2023.11.14	1.06981	1.08874	1.06916	1.08787	49503	0	0
2023.11.15	1.08774	1.08857	1.08315	1.08470	50665	0	0
2023.11.16	1.08470	1.08956	1.08300	1.08529	47074	0	0
2023.11.17	1.08515	1.09142	1.08248	1.09136	48458	0	0
2023.11.20	1.09100	1.09519	1.08976	1.09405	46961	0	0
2023.11.21	1.09387	1.09653	1.09002	1.09109	49495	0	0
2023.11.22	1.09099	1.09230	1.08532	1.08886	49723	0	0
2023.11.23	1.08884	1.09305	1.08818	1.09045	30489	0	0
2023.11.24	1.08997	1.09488	1.08951	1.09373	37019	0	0
2023.11.27	1.09444	1.09592	1.09251	1.09539	43759	0	0
2023.11.28	1.09528	1.10088	1.09345	1.09949	51912	0	0
2023.11.29	1.09925	1.10172	1.09600	1.09691	55628	0	0
2023.11.30	1.09691	1.09840	1.08794	1.08887	59055	0	0
2023.12.01	1.08873	1.09128	1.08286	1.08840	60471	0	0
2023.12.04	1.08743	1.08950	1.08041	1.08362	60235	0	0
2023.12.05	1.08354	1.08476	1.07781	1.07977	59574	0	0
2023.12.06	1.07955	1.08045	1.07587	1.07642	50351	0	0
2023.12.07	1.07620	1.08180	1.07553	1.07932	59778	0	0
2023.12.08	1.07933	1.08008	1.07234	1.07617	63053	0	0
2023.12.11	1.07586	1.07789	1.07416	1.07646	44796	0	0
2023.12.12	1.07636	1.08270	1.07552	1.07945	49277	0	0
2023.12.13	1.07936	1.08965	1.07730	1.08753	55679	0	0
2023.12.14	1.08723	1.10092	1.08680	1.09919	75267	0	0
2023.12.15	1.09889	1.10036	1.08886	1.08939	63455	0	0
2023.12.18	1.08974	1.09311	1.08922	1.09241	46912	0	0
2023.12.19	1.09200	1.09875	1.09108	1.09808	53890	0	0
2023.12.20	1.09805	1.09834	1.09298	1.09430	50506	0	0
2023.12.21	1.09371	1.10126	1.09348	1.10109	56478	0	0
2023.12.22	1.10109	1.10402	1.09811	1.10137	53490	0	0
2023.12.26	1.10017	1.10450	1.10017	1.10423	28010	0	0
2023.12.27	1.10410	1.11226	1.10286	1.11060	39062	0	0
2023.12.28	1.11045	1.11394	1.10552	1.10624	47093	0	0
2023.12.29	1.10605	1.10844	1.10342	1.10372	46953	0	0
2024.01.02	1.10435	1.10446	1.09383	1.09414	51746	0	0
2024.01.03	1.09421	1.09654	1.08931	1.09220	59559	0	0
2024.01.04	1.09203	1.09723	1.09070	1.09459	53442	0	0
2024.01.05	1.09441	1.09984	1.08769	1.09415	64444	0	0
2024.01.08	1.09326	1.09789	1.09227	1.09504	50891	0	0
2024.01.09	1.09500	1.09664	1.09103	1.09312	53983	0	0
2024.01.10	1.09310	1.09732	1.09230	1.09728	46049	0	0
2024.01.11	1.09721	1.09976	1.09304	1.09735	62970	0	0
2024.01.12	1.09721	1.09870	1.09361	1.09504	54876	0	0
2024.01.15	1.09457	1.09674	1.09336	1.09504	33899	0	0
2024.01.16	1.09478	1.09509	1.08622	1.08752	64441	0	0
2024.01.17	1.08700	1.08846	1.08446	1.08820	57618	0	0
2024.01.18	1.08809	1.09068	1.08467	1.08757	56215	0	0
2024.01.19	1.08714	1.08978	1.08585	1.08970	48302	0	0
2024.01.22	1.08899	1.09096	1.08801	1.08826	50101	0	0
2024.01.23	1.08813	1.09162	1.08217	1.08537	53028	0	0
2024.01.24	1.08414	1.09324	1.08414	1.08846	62859	0	0
2024.01.25	1.08823	1.09020	1.08218	1.08459	61615	0	0
2024.01.26	1.08392	1.08855	1.08130	1.08549	55768	0	0
2024.01.29	1.08427	1.08501	1.07959	1.08334	50176	0	0
2024.01.30	1.08305	1.08575	1.08119	1.08456	57203	0	0
2024.01.31	1.08381	1.08875	1.07950	1.08177	84180	0	0
2024.02.01	1.08163	1.08749	1.07800	1.08722	80534	0	0
2024.02.02	1.08708	1.08975	1.07806	1.07877	66050	0	0
2024.02.05	1.07849	1.07861	1.07233	1.07425	62431	0	0
2024.02.06	1.07386	1.07624	1.07226	1.07542	59477	0	0
2024.02.07	1.07521	1.07840	1.07468	1.07730	57319	0	0
2024.02.08	1.07696	1.07889	1.07416	1.07780	53432	0	0
2024.02.09	1.07755	1.07952	1.07622	1.07854	54067	0	0
2024.02.12	1.07767	1.08057	1.07560	1.07716	41619	0	0
2024.02.13	1.07711	1.07949	1.07008	1.07091	56863	0	0
2024.02.14	1.07075	1.07346	1.06951	1.07276	53504	0	0
2024.02.15	1.07249	1.07849	1.07240	1.07722	52005	0	0
2024.02.16	1.07650	1.07876	1.07321	1.07763	52983	0	0
2024.02.19	1.07716	1.07894	1.07621	1.07775	33471	0	0
2024.02.20	1.07761	1.08389	1.07617	1.08078	57232	0	0
2024.02.21	1.08048	1.08244	1.07900	1.08196	57469	0	0
2024.02.22	1.08128	1.08885	1.08028	1.08229	60245	0	0
2024.02.23	1.08158	1.08396	1.08119	1.08209	57919	0	0
2024.02.26	1.08310	1.08598	1.08127	1.08513	46636	0	0
2024.02.27	1.08464	1.08660	1.08331	1.08450	50155	0	0
2024.02.28	1.08424	1.08460	1.07967	1.08385	54400	0	0
2024.02.29	1.08329	1.08560	1.07959	1.08049	73629	0	0
2024.03.01	1.07983	1.08433	1.07983	1.08401	62620	0	0
2024.03.04	1.08273	1.08669	1.08273	1.08556	52032	0	0
2024.03.05	1.08531	1.08762	1.08410	1.08565	55993	0	0
2024.03.06	1.08533	1.09154	1.08422	1.08988	61707	0	0
2024.03.07	1.08937	1.09493	1.08679	1.09481	61032	0	0
2024.03.08	1.09464	1.09812	1.09183	1.09377	69440	0	0
2024.03.11	1.09420	1.09481	1.09146	1.09252	74296	0	0
2024.03.12	1.09186	1.09438	1.09023	1.09261	79222	0	0
2024.03.13	1.09247	1.09639	1.09201	1.09479	67081	0	0
2024.03.14	1.09473	1.09549	1.08807	1.08836	72843	0	0
2024.03.15	1.08814	1.08997	1.08730	1.08866	68361	0	0
2024.03.18	1.08903	1.09062	1.08661	1.08721	53425	0	0
2024.03.19	1.08705	1.08767	1.08347	1.08656	73430	0	0
2024.03.20	1.08586	1.09228	1.08365	1.09220	69599	0	0
2024.03.21	1.09190	1.09426	1.08555	1.08597	85035	0	0
2024.03.22	1.08554	1.08681	1.08018	1.08081	66176	0	0
2024.03.25	1.08074	1.08425	1.08022	1.08373	51254	0	0
2024.03.26	1.08360	1.08644	1.08244	1.08312	59605	0	0
2024.03.27	1.08304	1.08393	1.08109	1.08278	62935	0	0
2024.03.28	1.08255	1.08268	1.07752	1.07874	63905	0	0
2024.03.29	1.07869	1.08037	1.07677	1.07924	41763	0	0
2024.04.01	1.07857	1.07989	1.07311	1.07430	57543	0	0
2024.04.02	1.07423	1.07791	1.07247	1.07692	62230	0	0
2024.04.03	1.07692	1.08369	1.07641	1.08359	62297	0	0
2024.04.04	1.08338	1.08766	1.08290	1.08372	59943	0	0
2024.04.05	1.08322	1.08480	1.07915	1.08367	72998	0	0
2024.04.08	1.08357	1.08622	1.08211	1.08593	58588	0	0
2024.04.09	1.08539	1.08851	1.08471	1.08568	58541	0	0
2024.04.10	1.08555	1.08666	1.07288	1.07424	77374	0	0
2024.04.11	1.07401	1.07566	1.06993	1.07260	82473	0	0
2024.04.12	1.07227	1.07294	1.06226	1.06401	72272	0	0
2024.04.15	1.06328	1.06653	1.06203	1.06242	82400	0	0
2024.04.16	1.06225	1.06537	1.06013	1.06189	89917	0	0
2024.04.17	1.06129	1.06797	1.06063	1.06728	83743	0	0
2024.04.18	1.06721	1.06901	1.06413	1.06437	69869	0	0
2024.04.19	1.06421	1.06777	1.06106	1.06561	97057	0	0
2024.04.22	1.06481	1.06707	1.06241	1.06540	61343	0	0
2024.04.23	1.06518	1.07115	1.06386	1.07023	66907	0	0
2024.04.24	1.07003	1.07144	1.06780	1.06991	62150	0	0
2024.04.25	1.06943	1.07402	1.06784	1.07298	69997	0	0
2024.04.26	1.07274	1.07530	1.06741	1.06925	68685	0	0
2024.04.29	1.06864	1.07338	1.06800	1.07199	77893	0	0
2024.04.30	1.07164	1.07354	1.06649	1.06656	71149	0	0
2024.05.01	1.06646	1.07328	1.06496	1.07138	67715	0	0
2024.05.02	1.06946	1.07303	1.06743	1.07247	75488	0	0
2024.05.03	1.07238	1.08128	1.07192	1.07638	76282	0	0
2024.05.06	1.07661	1.07909	1.07553	1.07701	48145	0	0
2024.05.07	1.07686	1.07875	1.07480	1.07549	52589	0	0
2024.05.08	1.07540	1.07576	1.07351	1.07482	46192	0	0
2024.05.09	1.07480	1.07846	1.07240	1.07816	50993	0	0
2024.05.10	1.07820	1.07902	1.07605	1.07692	49425	0	0
2024.05.13	1.07686	1.08069	1.07658	1.07898	51065	0	0
2024.05.14	1.07895	1.08257	1.07672	1.08197	47887	0	0
2024.05.15	1.08187	1.08862	1.08131	1.08838	58840	0	0
2024.05.16	1.08841	1.08951	1.08545	1.08670	54085	0	0
2024.05.17	1.08663	1.08786	1.08357	1.08690	44573	0	0
2024.05.20	1.08663	1.08846	1.08544	1.08568	44042	0	0
2024.05.21	1.08566	1.08749	1.08427	1.08538	48442	0	0
2024.05.22	1.08535	1.08637	1.08176	1.08218	52637	0	0
2024.05.23	1.08224	1.08611	1.08049	1.08156	66098	0	0
2024.05.24	1.08146	1.08579	1.08057	1.08461	52252	0	0
2024.05.27	1.08457	1.08674	1.08407	1.08566	32524	0	0
2024.05.28	1.08569	1.08891	1.08505	1.08564	55191	0	0
2024.05.29	1.08564	1.08595	1.07999	1.08006	59589	0	0
2024.05.30	1.08007	1.08452	1.07884	1.08321	60013	0	0
2024.05.31	1.08315	1.08824	1.08113	1.08485	66742	0	0
2024.06.03	1.08463	1.09046	1.08279	1.09041	65852	0	0
2024.06.04	1.09038	1.09162	1.08589	1.08790	70316	0	0
2024.06.05	1.08790	1.08919	1.08546	1.08691	58531	0	0
2024.06.06	1.08682	1.09020	1.08620	1.08893	59992	0	0
2024.06.07	1.08862	1.09020	1.07994	1.08019	71471	0	0
2024.06.10	1.07726	1.07817	1.07329	1.07656	63295	0	0
2024.06.11	1.07645	1.07736	1.07197	1.07404	63334	0	0
2024.06.12	1.07402	1.08524	1.07344	1.08091	81037	0	0
2024.06.13	1.08085	1.08165	1.07329	1.07382	71044	0	0
2024.06.14	1.07367	1.07450	1.06676	1.07058	82506	0	0
2024.06.17	1.07035	1.07379	1.06865	1.07338	72146	0	0
2024.06.18	1.07341	1.07615	1.07101	1.07397	65979	0	0
2024.06.19	1.07395	1.07535	1.07249	1.07436	46774	0	0
2024.06.20	1.07422	1.07488	1.07020	1.07026	64455	0	0
2024.06.21	1.07016	1.07206	1.06711	1.06920	67394	0	0
2024.06.24	1.06827	1.07465	1.06806	1.07343	64401	0	0
2024.06.25	1.07290	1.07443	1.06908	1.07141	60069	0	0
2024.06.26	1.07140	1.07181	1.06661	1.06800	67572	0	0
2024.06.27	1.06804	1.07266	1.06772	1.07037	67354	0	0
2024.06.28	1.07034	1.07249	1.06855	1.07139	76014	0	0
2024.07.01	1.07441	1.07765	1.07198	1.07400	70774	0	0
2024.07.02	1.07402	1.07472	1.07100	1.07453	64353	0	0
2024.07.03	1.07437	1.08169	1.07364	1.07868	60731	0	0
2024.07.04	1.07834	1.08139	1.07777	1.08113	41551	0	0
2024.07.05	1.08106	1.08427	1.08000	1.08389	58049	0	0
2024.07.08	1.08013	1.08451	1.08012	1.08245	57101	0	0
2024.07.09	1.08236	1.08335	1.08056	1.08137	53772	0	0
2024.07.10	1.08134	1.08307	1.08092	1.08301	50864	0	0
2024.07.11	1.08296	1.09000	1.08248	1.08678	68194	0	0
2024.07.12	1.08679	1.09114	1.08598	1.09061	68531	0	0
2024.07.15	1.08845	1.09225	1.08825	1.08944	64882	0	0
2024.07.16	1.08935	1.09056	1.08716	1.08986	60251	0	0
2024.07.17	1.08981	1.09482	1.08942	1.09396	71072	0	0
2024.07.18	1.09380	1.09411	1.08937	1.08959	67711	0	0
2024.07.19	1.08953	1.09019	1.08757	1.08824	63113	0	0
2024.07.22	1.08854	1.09028	1.08732	1.08905	63163	0	0
2024.07.23	1.08906	1.08968	1.08440	1.08530	57561	0	0
2024.07.24	1.08534	1.08667	1.08258	1.08392	65321	0	0
2024.07.25	1.08396	1.08701	1.08284	1.08449	81341	0	0
2024.07.26	1.08456	1.08683	1.08421	1.08554	62347	0	0
2024.07.29	1.08541	1.08701	1.08029	1.08212	60260	0	0
2024.07.30	1.08212	1.08358	1.07983	1.08143	62240	0	0
2024.07.31	1.08144	1.08495	1.08020	1.08259	84799	0	0
2024.08.01	1.08252	1.08355	1.07776	1.07913	84280	0	0
2024.08.02	1.07911	1.09267	1.07818	1.09105	102558	0	0
2024.08.05	1.09240	1.10089	1.08928	1.09512	159667	0	0
2024.08.06	1.09517	1.09632	1.09038	1.09313	116893	0	0
2024.08.07	1.09284	1.09367	1.09055	1.09235	91018	0	0
2024.08.08	1.09210	1.09452	1.08816	1.09188	85956	0	0
2024.08.09	1.09185	1.09314	1.09092	1.09156	67346	0	0
2024.08.12	1.09145	1.09395	1.09101	1.09321	58132	0	0
2024.08.13	1.09314	1.09997	1.09139	1.09928	63665	0	0
2024.08.14	1.09927	1.10474	1.09822	1.10123	64863	0	0
2024.08.15	1.10124	1.10159	1.09497	1.09712	55438	0	0
2024.08.16	1.09725	1.10297	1.09662	1.10286	52824	0	0
2024.08.19	1.10277	1.10866	1.10219	1.10851	56600	0	0
2024.08.20	1.10847	1.11305	1.10720	1.11300	64486	0	0
2024.08.21	1.11295	1.11741	1.10990	1.11499	66601	0	0
2024.08.22	1.11494	1.11650	1.10983	1.11113	63327	0	0
2024.08.23	1.11120	1.12010	1.11036	1.11920	65899	0	0
2024.08.26	1.11868	1.12018	1.11503	1.11610	64646	0	0
2024.08.27	1.11609	1.11907	1.11506	1.11842	57414	0	0
2024.08.28	1.11835	1.11853	1.11051	1.11199	64068	0	0
2024.08.29	1.11195	1.11401	1.10557	1.10780	71399	0	0
2024.08.30	1.10772	1.10952	1.10440	1.10480	70416	0	0
2024.09.02	1.10471	1.10775	1.10420	1.10723	43565	0	0
2024.09.03	1.10711	1.10729	1.10265	1.10435	69128	0	0
2024.09.04	1.10431	1.10952	1.10357	1.10830	70390	0	0
2024.09.05	1.10819	1.11198	1.10748	1.11106	70555	0	0
2024.09.06	1.11102	1.11555	1.10657	1.10858	87262	0	0
2024.09.09	1.10785	1.10912	1.10338	1.10349	57497	0	0
2024.09.10	1.10344	1.10498	1.10153	1.10191	51942	0	0
2024.09.11	1.10194	1.10549	1.10021	1.10111	71127	0	0
2024.09.12	1.10118	1.10752	1.10056	1.10746	62812	0	0
2024.09.13	1.10741	1.11019	1.10674	1.10744	64431	0	0
2024.09.16	1.10770	1.11377	1.10740	1.11326	56379	0	0
2024.09.17	1.11325	1.11463	1.11112	1.11140	65351	0	0
2024.09.18	1.11135	1.11889	1.10968	1.11176	68594	0	0
2024.09.19	1.11186	1.11789	1.10687	1.11615	78007	0	0
2024.09.20	1.11613	1.11819	1.11362	1.11629	65343	0	0
2024.09.23	1.11599	1.11711	1.10833	1.11107	59669	0	0
2024.09.24	1.11109	1.11809	1.11035	1.11797	57975	0	0
2024.09.25	1.11793	1.12141	1.11217	1.11325	59000	0	0
2024.09.26	1.11327	1.11894	1.11259	1.11766	65576	0	0
2024.09.27	1.11767	1.12030	1.11248	1.11632	73412	0	0
2024.09.30	1.11568	1.12089	1.11139	1.11349	65645	0	0
2024.10.01	1.11346	1.11442	1.10459	1.10676	73357	0	0
2024.10.02	1.10676	1.10830	1.10327	1.10453	58294	0	0
2024.10.03	1.10438	1.10495	1.10083	1.10297	66778	0	0
2024.10.04	1.10302	1.10397	1.09513	1.09745	62710	0	0
2024.10.07	1.09637	1.09870	1.09543	1.09742	57463	0	0
2024.10.08	1.09730	1.09972	1.09610	1.09804	53832	0	0
2024.10.09	1.09758	1.09811	1.09363	1.09399	50330	0	0
2024.10.10	1.09388	1.09550	1.09002	1.09372	60031	0	0
2024.10.11	1.09262	1.09538	1.09238	1.09366	41314	0	0
2024.10.14	1.09309	1.09367	1.08883	1.09088	39434	0	0
2024.10.15	1.09085	1.09167	1.08819	1.08914	47293	0	0
2024.10.16	1.08900	1.09015	1.08533	1.08621	45301	0	0
2024.10.17	1.08617	1.08739	1.08111	1.08306	50960	0	0
2024.10.18	1.08311	1.08696	1.08247	1.08675	41291	0	0
2024.10.21	1.08605	1.08717	1.08112	1.08146	39242	0	0
2024.10.22	1.08150	1.08382	1.07926	1.07986	43242	0	0
2024.10.23	1.07978	1.08067	1.07613	1.07822	46155	0	0
2024.10.24	1.07812	1.08299	1.07707	1.08280	50227	0	0
2024.10.25	1.08272	1.08394	1.07931	1.07959	41564	0	0
2024.10.28	1.07931	1.08277	1.07821	1.08117	45249	0	0
2024.10.29	1.08120	1.08263	1.07689	1.08181	53608	0	0
2024.10.30	1.08179	1.08713	1.08081	1.08566	55669	0	0
2024.10.31	1.08558	1.08883	1.08442	1.08838	60439	0	0
2024.11.01	1.08832	1.09058	1.08319	1.08337	54107	0	0
2024.11.04	1.08785	1.09147	1.08699	1.08770	53578	0	0
2024.11.05	1.08761	1.09366	1.08712	1.09296	40005	0	0
2024.11.06	1.09286	1.09373	1.06825	1.07289	130344	0	0
2024.11.07	1.07249	1.08247	1.07129	1.08031	75249	0	0
2024.11.08	1.08038	1.08053	1.06869	1.07189	66516	0	0
2024.11.11	1.07020	1.07280	1.06287	1.06557	52626	0	0
2024.11.12	1.06502	1.06632	1.05950	1.06237	61163	0	0
2024.11.13	1.06207	1.06542	1.05556	1.05642	69467	0	0
2024.11.14	1.05625	1.05825	1.04964	1.05298	73544	0	0
2024.11.15	1.05300	1.05930	1.05164	1.05357	70008	0	0
